model,group,cell,condition,variant,accuracy,log_loss,brier
streaming/recency,civ-34,joint,intact,1,0.0,6.907755278982137,1.2819812499999999
streaming/reference,civ-34,joint,intact,1,0.0,10.819778284410283,1.3118752925
streaming/transition1,civ-34,joint,intact,1,0.0,10.819778284410283,1.3118752925
streaming/transition2,civ-34,joint,intact,1,0.0,10.819778284410283,1.3118752925
streaming/transition3,civ-34,joint,intact,1,0.0,10.819778284410283,1.3118752925
fixed/absolute,civ-34,joint,intact,1,0.0,10.819778284410283,1.3118752925
fixed/present,civ-34,joint,intact,1,0.0,10.819778284410283,1.3118752925
fixed/recency,civ-34,joint,intact,1,0.0,6.907755278982137,1.90245
fixed/reference,civ-34,joint,intact,1,0.0,10.819778284410283,1.99800098
fixed/transition1,civ-34,joint,intact,1,0.0,10.819778284410283,1.99800098
fixed/transition2,civ-34,joint,intact,1,0.0,10.819778284410283,1.3118752925
fixed/transition3,civ-34,joint,intact,1,0.0,10.819778284410283,1.3118752925
oracle-boundary/absolute,civ-34,joint,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/present,civ-34,joint,intact,1,0.0,10.819778284410283,1.3118752925
oracle-boundary/recency,civ-34,joint,intact,1,1.0,0.05024121643674679,0.0024500000000000632
oracle-boundary/reference,civ-34,joint,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/transition1,civ-34,joint,intact,1,0.0,0.69410764165507,0.50000048
oracle-boundary/transition2,civ-34,joint,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/transition3,civ-34,joint,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
streaming/absolute,civ-34,joint,reset,0,0.0,10.819778284410283,1.3118752925
streaming/present,civ-34,joint,reset,0,0.0,10.819778284410283,1.3118752925
streaming/recency,civ-34,joint,reset,0,0.0,6.907755278982137,1.2819812499999999
streaming/reference,civ-34,joint,reset,0,0.0,10.819778284410283,1.3118752925
streaming/transition1,civ-34,joint,reset,0,0.0,10.819778284410283,1.3118752925
streaming/transition2,civ-34,joint,reset,0,0.0,10.819778284410283,1.3118752925
streaming/transition3,civ-34,joint,reset,0,0.0,10.819778284410283,1.3118752925
fixed/absolute,civ-34,joint,reset,0,0.0,10.819778284410283,1.3118752925
fixed/present,civ-34,joint,reset,0,0.0,10.819778284410283,1.3118752925
fixed/recency,civ-34,joint,reset,0,0.0,6.907755278982137,1.90245
fixed/reference,civ-34,joint,reset,0,0.0,10.819778284410283,1.3118752925
fixed/transition1,civ-34,joint,reset,0,0.0,10.819778284410283,1.99800098
fixed/transition2,civ-34,joint,reset,0,0.0,10.819778284410283,1.3118752925
fixed/transition3,civ-34,joint,reset,0,0.0,10.819778284410283,1.3118752925
oracle-boundary/absolute,civ-34,joint,reset,0,0.0,10.819778284410283,1.3118752925
oracle-boundary/present,civ-34,joint,reset,0,0.0,10.819778284410283,1.3118752925
oracle-boundary/recency,civ-34,joint,reset,0,0.0,6.907755278982137,1.2819812499999999
oracle-boundary/reference,civ-34,joint,reset,0,0.0,10.819778284410283,1.3118752925
oracle-boundary/transition1,civ-34,joint,reset,0,0.0,10.819778284410283,1.3118752925
oracle-boundary/transition2,civ-34,joint,reset,0,0.0,10.819778284410283,1.3118752925
oracle-boundary/transition3,civ-34,joint,reset,0,0.0,10.819778284410283,1.3118752925
streaming/absolute,civ-34,joint,reset,1,0.0,10.819778284410283,1.3118752925
streaming/present,civ-34,joint,reset,1,0.0,10.819778284410283,1.3118752925
streaming/recency,civ-34,joint,reset,1,0.0,6.907755278982137,1.2819812499999999
streaming/reference,civ-34,joint,reset,1,0.0,10.819778284410283,1.3118752925
streaming/transition1,civ-34,joint,reset,1,0.0,10.819778284410283,1.3118752925
streaming/transition2,civ-34,joint,reset,1,0.0,10.819778284410283,1.3118752925
streaming/transition3,civ-34,joint,reset,1,0.0,10.819778284410283,1.3118752925
fixed/absolute,civ-34,joint,reset,1,0.0,10.819778284410283,1.3118752925
fixed/present,civ-34,joint,reset,1,0.0,10.819778284410283,1.3118752925
fixed/recency,civ-34,joint,reset,1,0.0,6.907755278982137,1.90245
fixed/reference,civ-34,joint,reset,1,0.0,10.819778284410283,1.3118752925
fixed/transition1,civ-34,joint,reset,1,0.0,10.819778284410283,1.99800098
fixed/transition2,civ-34,joint,reset,1,0.0,10.819778284410283,1.3118752925
fixed/transition3,civ-34,joint,reset,1,0.0,10.819778284410283,1.3118752925
oracle-boundary/absolute,civ-34,joint,reset,1,0.0,10.819778284410283,1.3118752925
oracle-boundary/present,civ-34,joint,reset,1,0.0,10.819778284410283,1.3118752925
oracle-boundary/recency,civ-34,joint,reset,1,0.0,6.907755278982137,1.2819812499999999
oracle-boundary/reference,civ-34,joint,reset,1,0.0,10.819778284410283,1.3118752925
oracle-boundary/transition1,civ-34,joint,reset,1,0.0,10.819778284410283,1.3118752925
oracle-boundary/transition2,civ-34,joint,reset,1,0.0,10.819778284410283,1.3118752925
oracle-boundary/transition3,civ-34,joint,reset,1,0.0,10.819778284410283,1.3118752925
streaming/absolute,civ-34,joint,removal,0,0.0,10.819778284410283,1.3118752925
streaming/present,civ-34,joint,removal,0,0.0,10.819778284410283,1.3118752925
streaming/recency,civ-34,joint,removal,0,0.0,6.907755278982137,1.2819812499999999
streaming/reference,civ-34,joint,removal,0,0.0,10.819778284410283,1.3118752925
streaming/transition1,civ-34,joint,removal,0,0.0,10.819778284410283,1.3118752925
streaming/transition2,civ-34,joint,removal,0,0.0,10.819778284410283,1.3118752925
streaming/transition3,civ-34,joint,removal,0,0.0,10.819778284410283,1.3118752925
fixed/absolute,civ-34,joint,removal,0,0.0,10.819778284410283,1.3118752925
fixed/present,civ-34,joint,removal,0,0.0,10.819778284410283,1.3118752925
fixed/recency,civ-34,joint,removal,0,0.0,6.907755278982137,1.90245
fixed/reference,civ-34,joint,removal,0,0.0,10.819778284410283,1.3118752925
fixed/transition1,civ-34,joint,removal,0,0.0,10.819778284410283,1.99800098
fixed/transition2,civ-34,joint,removal,0,0.0,10.819778284410283,1.3118752925
fixed/transition3,civ-34,joint,removal,0,0.0,10.819778284410283,1.3118752925
oracle-boundary/absolute,civ-34,joint,removal,0,0.0,10.819778284410283,1.3118752925
oracle-boundary/present,civ-34,joint,removal,0,0.0,10.819778284410283,1.3118752925
oracle-boundary/recency,civ-34,joint,removal,0,0.0,6.907755278982137,1.2819812499999999
oracle-boundary/reference,civ-34,joint,removal,0,0.0,10.819778284410283,1.3118752925
oracle-boundary/transition1,civ-34,joint,removal,0,0.0,10.819778284410283,1.3118752925
oracle-boundary/transition2,civ-34,joint,removal,0,0.0,10.819778284410283,1.3118752925
oracle-boundary/transition3,civ-34,joint,removal,0,0.0,10.819778284410283,1.3118752925
streaming/absolute,civ-34,joint,removal,1,0.0,10.819778284410283,1.3118752925
streaming/present,civ-34,joint,removal,1,0.0,10.819778284410283,1.3118752925
streaming/recency,civ-34,joint,removal,1,0.0,6.907755278982137,1.2819812499999999
streaming/reference,civ-34,joint,removal,1,0.0,10.819778284410283,1.3118752925
streaming/transition1,civ-34,joint,removal,1,0.0,10.819778284410283,1.3118752925
streaming/transition2,civ-34,joint,removal,1,0.0,10.819778284410283,1.3118752925
streaming/transition3,civ-34,joint,removal,1,0.0,10.819778284410283,1.3118752925
fixed/absolute,civ-34,joint,removal,1,0.0,10.819778284410283,1.3118752925
fixed/present,civ-34,joint,removal,1,0.0,10.819778284410283,1.3118752925
fixed/recency,civ-34,joint,removal,1,0.0,6.907755278982137,1.90245
fixed/reference,civ-34,joint,removal,1,0.0,10.819778284410283,1.3118752925
fixed/transition1,civ-34,joint,removal,1,0.0,10.819778284410283,1.99800098
fixed/transition2,civ-34,joint,removal,1,0.0,10.819778284410283,1.3118752925
fixed/transition3,civ-34,joint,removal,1,0.0,10.819778284410283,1.3118752925
oracle-boundary/absolute,civ-34,joint,removal,1,0.0,10.819778284410283,1.3118752925
oracle-boundary/present,civ-34,joint,removal,1,0.0,10.819778284410283,1.3118752925
oracle-boundary/recency,civ-34,joint,removal,1,0.0,6.907755278982137,1.2819812499999999
oracle-boundary/reference,civ-34,joint,removal,1,0.0,10.819778284410283,1.3118752925
oracle-boundary/transition1,civ-34,joint,removal,1,0.0,10.819778284410283,1.3118752925
oracle-boundary/transition2,civ-34,joint,removal,1,0.0,10.819778284410283,1.3118752925
oracle-boundary/transition3,civ-34,joint,removal,1,0.0,10.819778284410283,1.3118752925
streaming/absolute,civ-34,joint,swap,0,0.0,10.819778284410283,1.3118752925
streaming/present,civ-34,joint,swap,0,0.0,10.819778284410283,1.3118752925
streaming/recency,civ-34,joint,swap,0,0.0,6.907755278982137,1.2819812499999999
streaming/reference,civ-34,joint,swap,0,0.0,10.819778284410283,1.3118752925
streaming/transition1,civ-34,joint,swap,0,0.0,10.819778284410283,1.3118752925
streaming/transition2,civ-34,joint,swap,0,0.0,10.819778284410283,1.3118752925
streaming/transition3,civ-34,joint,swap,0,0.0,10.819778284410283,1.3118752925
fixed/absolute,civ-34,joint,swap,0,0.0,10.819778284410283,1.3118752925
fixed/present,civ-34,joint,swap,0,0.0,10.819778284410283,1.3118752925
fixed/recency,civ-34,joint,swap,0,0.0,6.907755278982137,1.90245
fixed/reference,civ-34,joint,swap,0,0.0,10.819778284410283,1.99800098
fixed/transition1,civ-34,joint,swap,0,0.0,10.819778284410283,1.99800098
fixed/transition2,civ-34,joint,swap,0,0.0,10.819778284410283,1.3118752925
fixed/transition3,civ-34,joint,swap,0,0.0,10.819778284410283,1.3118752925
oracle-boundary/absolute,civ-34,joint,swap,0,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/present,civ-34,joint,swap,0,0.0,10.819778284410283,1.3118752925
oracle-boundary/recency,civ-34,joint,swap,0,1.0,0.05024121643674679,0.0024500000000000632
oracle-boundary/reference,civ-34,joint,swap,0,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/transition1,civ-34,joint,swap,0,0.0,0.69410764165507,0.50000048
oracle-boundary/transition2,civ-34,joint,swap,0,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/transition3,civ-34,joint,swap,0,1.0,0.0009804805139614205,9.800000000392828e-07
streaming/absolute,civ-34,joint,swap,1,0.0,10.819778284410283,1.3118752925
streaming/present,civ-34,joint,swap,1,0.0,10.819778284410283,1.3118752925
streaming/recency,civ-34,joint,swap,1,0.0,6.907755278982137,1.2819812499999999
streaming/reference,civ-34,joint,swap,1,0.0,10.819778284410283,1.3118752925
streaming/transition1,civ-34,joint,swap,1,0.0,10.819778284410283,1.3118752925
streaming/transition2,civ-34,joint,swap,1,0.0,10.819778284410283,1.3118752925
streaming/transition3,civ-34,joint,swap,1,0.0,10.819778284410283,1.3118752925
fixed/absolute,civ-34,joint,swap,1,0.0,10.819778284410283,1.3118752925
fixed/present,civ-34,joint,swap,1,0.0,10.819778284410283,1.3118752925
fixed/recency,civ-34,joint,swap,1,0.0,6.907755278982137,1.90245
fixed/reference,civ-34,joint,swap,1,0.0,10.819778284410283,1.3118752925
fixed/transition1,civ-34,joint,swap,1,0.0,10.819778284410283,1.5595190277782671
fixed/transition2,civ-34,joint,swap,1,0.0,10.819778284410283,1.3118752925
fixed/transition3,civ-34,joint,swap,1,0.0,10.819778284410283,1.3118752925
oracle-boundary/absolute,civ-34,joint,swap,1,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/present,civ-34,joint,swap,1,0.0,10.819778284410283,1.3118752925
oracle-boundary/recency,civ-34,joint,swap,1,1.0,0.05024121643674679,0.0024500000000000632
oracle-boundary/reference,civ-34,joint,swap,1,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/transition1,civ-34,joint,swap,1,1.0,0.69410764165507,0.50000048
oracle-boundary/transition2,civ-34,joint,swap,1,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/transition3,civ-34,joint,swap,1,1.0,0.0009804805139616427,9.800000000392828e-07
streaming/absolute,civ-34,joint,shuffle,0,0.0,10.819778284410283,1.3118752925
streaming/present,civ-34,joint,shuffle,0,0.0,10.819778284410283,1.3118752925
streaming/recency,civ-34,joint,shuffle,0,0.0,6.907755278982137,1.90245
streaming/reference,civ-34,joint,shuffle,0,0.0,10.819778284410283,1.3118752925
streaming/transition1,civ-34,joint,shuffle,0,0.0,10.819778284410283,1.3118752925
streaming/transition2,civ-34,joint,shuffle,0,0.0,10.819778284410283,1.3118752925
streaming/transition3,civ-34,joint,shuffle,0,0.0,10.819778284410283,1.3118752925
fixed/absolute,civ-34,joint,shuffle,0,0.0,10.819778284410283,1.3118752925
fixed/present,civ-34,joint,shuffle,0,0.0,10.819778284410283,1.3118752925
fixed/recency,civ-34,joint,shuffle,0,0.0,6.907755278982137,1.90245
fixed/reference,civ-34,joint,shuffle,0,0.0,10.819778284410283,1.99800098
fixed/transition1,civ-34,joint,shuffle,0,0.0,10.819778284410283,1.99800098
fixed/transition2,civ-34,joint,shuffle,0,0.0,10.819778284410283,1.3118752925
fixed/transition3,civ-34,joint,shuffle,0,0.0,10.819778284410283,1.3118752925
oracle-boundary/absolute,civ-34,joint,shuffle,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/present,civ-34,joint,shuffle,0,0.0,10.819778284410283,1.3118752925
oracle-boundary/recency,civ-34,joint,shuffle,0,0.0,6.907755278982137,1.90245
oracle-boundary/reference,civ-34,joint,shuffle,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/transition1,civ-34,joint,shuffle,0,1.0,0.69410764165507,0.50000048
oracle-boundary/transition2,civ-34,joint,shuffle,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/transition3,civ-34,joint,shuffle,0,1.0,0.0009804805139616427,9.800000000392828e-07
streaming/absolute,civ-34,joint,shuffle,1,0.0,10.819778284410283,1.3118752925
streaming/present,civ-34,joint,shuffle,1,0.0,10.819778284410283,1.3118752925
streaming/recency,civ-34,joint,shuffle,1,0.0,6.907755278982137,1.2819812499999999
streaming/reference,civ-34,joint,shuffle,1,0.0,10.819778284410283,1.3118752925
streaming/transition1,civ-34,joint,shuffle,1,0.0,10.819778284410283,1.3118752925
streaming/transition2,civ-34,joint,shuffle,1,0.0,10.819778284410283,1.3118752925
streaming/transition3,civ-34,joint,shuffle,1,0.0,10.819778284410283,1.3118752925
fixed/absolute,civ-34,joint,shuffle,1,0.0,10.819778284410283,1.3118752925
fixed/present,civ-34,joint,shuffle,1,0.0,10.819778284410283,1.3118752925
fixed/recency,civ-34,joint,shuffle,1,0.0,6.907755278982137,1.90245
fixed/reference,civ-34,joint,shuffle,1,0.0,10.819778284410283,1.3118752925
fixed/transition1,civ-34,joint,shuffle,1,1.0,0.39530896206565624,0.21261516813233827
fixed/transition2,civ-34,joint,shuffle,1,0.0,10.819778284410283,1.3118752925
fixed/transition3,civ-34,joint,shuffle,1,0.0,10.819778284410283,1.3118752925
oracle-boundary/absolute,civ-34,joint,shuffle,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/present,civ-34,joint,shuffle,1,0.0,10.819778284410283,1.3118752925
oracle-boundary/recency,civ-34,joint,shuffle,1,0.0,6.907755278982137,1.90245
oracle-boundary/reference,civ-34,joint,shuffle,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/transition1,civ-34,joint,shuffle,1,0.0,0.69410764165507,0.50000048
oracle-boundary/transition2,civ-34,joint,shuffle,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/transition3,civ-34,joint,shuffle,1,1.0,0.0009804805139614205,9.800000000392828e-07
streaming/absolute,civ-34,joint,ambiguous,0,0.0,10.819778284410283,1.3118752925
streaming/present,civ-34,joint,ambiguous,0,0.0,10.819778284410283,1.3118752925
streaming/recency,civ-34,joint,ambiguous,0,0.0,6.907755278982137,1.2819812499999999
streaming/reference,civ-34,joint,ambiguous,0,0.0,10.819778284410283,1.3118752925
streaming/transition1,civ-34,joint,ambiguous,0,0.0,10.819778284410283,1.3118752925
streaming/transition2,civ-34,joint,ambiguous,0,0.0,10.819778284410283,1.3118752925
streaming/transition3,civ-34,joint,ambiguous,0,0.0,10.819778284410283,1.3118752925
fixed/absolute,civ-34,joint,ambiguous,0,0.0,10.819778284410283,1.3118752925
fixed/present,civ-34,joint,ambiguous,0,0.0,10.819778284410283,1.3118752925
fixed/recency,civ-34,joint,ambiguous,0,0.0,6.907755278982137,1.90245
fixed/reference,civ-34,joint,ambiguous,0,0.0,10.819778284410283,1.3118752925
fixed/transition1,civ-34,joint,ambiguous,0,0.0,5.607543623237969,0.8860670979553027
fixed/transition2,civ-34,joint,ambiguous,0,0.0,10.819778284410283,1.3118752925
fixed/transition3,civ-34,joint,ambiguous,0,0.0,10.819778284410283,1.3118752925
oracle-boundary/absolute,civ-34,joint,ambiguous,0,1.0,0.69410764165507,0.50000048
oracle-boundary/present,civ-34,joint,ambiguous,0,0.0,10.819778284410283,1.3118752925
oracle-boundary/recency,civ-34,joint,ambiguous,0,1.0,3.4789982477094417,0.95245
oracle-boundary/reference,civ-34,joint,ambiguous,0,1.0,0.69410764165507,0.50000048
oracle-boundary/transition1,civ-34,joint,ambiguous,0,1.0,0.69410764165507,0.50000048
oracle-boundary/transition2,civ-34,joint,ambiguous,0,1.0,0.69410764165507,0.50000048
oracle-boundary/transition3,civ-34,joint,ambiguous,0,1.0,0.69410764165507,0.50000048
streaming/absolute,civ-34,joint,ambiguous,1,0.0,10.819778284410283,1.3118752925
streaming/present,civ-34,joint,ambiguous,1,0.0,10.819778284410283,1.3118752925
streaming/recency,civ-34,joint,ambiguous,1,0.0,6.907755278982137,1.2819812499999999
streaming/reference,civ-34,joint,ambiguous,1,0.0,10.819778284410283,1.3118752925
streaming/transition1,civ-34,joint,ambiguous,1,0.0,10.819778284410283,1.3118752925
streaming/transition2,civ-34,joint,ambiguous,1,0.0,10.819778284410283,1.3118752925
streaming/transition3,civ-34,joint,ambiguous,1,0.0,10.819778284410283,1.3118752925
fixed/absolute,civ-34,joint,ambiguous,1,0.0,10.819778284410283,1.3118752925
fixed/present,civ-34,joint,ambiguous,1,0.0,10.819778284410283,1.3118752925
fixed/recency,civ-34,joint,ambiguous,1,0.0,6.907755278982137,1.90245
fixed/reference,civ-34,joint,ambiguous,1,0.0,10.819778284410283,1.3118752925
fixed/transition1,civ-34,joint,ambiguous,1,1.0,5.607543623237969,0.8860670979553027
fixed/transition2,civ-34,joint,ambiguous,1,0.0,10.819778284410283,1.3118752925
fixed/transition3,civ-34,joint,ambiguous,1,0.0,10.819778284410283,1.3118752925
oracle-boundary/absolute,civ-34,joint,ambiguous,1,0.0,0.69410764165507,0.50000048
oracle-boundary/present,civ-34,joint,ambiguous,1,0.0,10.819778284410283,1.3118752925
oracle-boundary/recency,civ-34,joint,ambiguous,1,0.0,3.4789982477094417,0.95245
